turma;1;2017139340322;1512139229898;click;questionario.html#;Q:9:H:1-39:B;input;230;201
turma;1;2017139340322;1512139269387;click;questionario.html#;Q:11:H:2-17:E;input;223;739
turma;1;2017139340322;1512139335496;click;questionario.html#;Q:12:H:2-17:E;input;328;879
turma;1;2017139340322;1512139370664;click;questionario.html#;Q:13:H:2-17:D;input;265;610
turma;1;2017139340322;1512139397019;click;questionario.html#;Q:14:H:2-17:C;input;225;686
turma;1;2017139340322;1512139418817;click;questionario.html#;Q:15:H:2-17:D;input;499;807
turma;1;2017139340322;1512139456249;click;questionario.html#;Q:17:H:3-17:C;input;411;742
turma;1;2017139340322;1512139545677;click;questionario.html#;Q:18:H:3-17:A;input;232;693
turma;1;2017139340322;1512139563013;click;questionario.html#;Q:23:H:4-65:C;input;226;225
turma;1;2017139340322;1512139581588;click;questionario.html#;Q:26:H:5-50:D;input;433;349
turma;1;2017139340322;1512139590625;click;questionario.html#;Q:29:H:5-62:C;input;318;303
turma;1;2017139340322;1512139660011;click;questionario.html#;Q:30:H:5-54:E;input;565;299
turma;1;2017139340322;1512139698220;click;questionario.html#;Q:27:H:5-62:A;input;329;205
turma;1;2017139340322;1512139737471;click;questionario.html#;Q:40:H:7-57:A;input;616;631
